Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Callegaro Fabi,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,12,330.0
Angi Simone  -,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,13,330.8
Cesaro Leonard,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,14,331.8
Turatello F.  ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,15,333.5
Sandel Fabio  ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,16,333.6
Nicoletti A.  ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,17,333.9
Ferronato Mass,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,18,334.5
Lorenzon Filip,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,19,338.5
Bassetto Ricca,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,20,340.5
Tosetto Paolo ,Rally3 Under 25,4,Prealpi,10/12/2023,gravel,-,21,340.6
Ghelfi Loris  ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,22,341.0
Borsoi Elvis  ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,23,341.6
Marchioro Anto,N4,4,Prealpi,10/12/2023,gravel,-,24,341.7
Zantedeschi Di,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,25,345.9
Bardin Gianni ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,26,350.7
Sporzon Elvis ,Rally3,4,Prealpi,10/12/2023,gravel,-,27,351.6
Sulmoni Paolo ,N4,4,Prealpi,10/12/2023,gravel,-,28,359.2
Cocco Giovanni,Rally4,4,Prealpi,10/12/2023,gravel,-,29,361.1
Diserò Luca  -,Rally4,4,Prealpi,10/12/2023,gravel,-,30,362.4
Prosenc Borut ,Rally4,4,Prealpi,10/12/2023,gravel,-,31,362.9
Fiora Federico,N4,4,Prealpi,10/12/2023,gravel,-,32,364.8
Spagnol Jason ,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,33,365.2
Toffoli Bryan ,Rally4,4,Prealpi,10/12/2023,gravel,-,34,367.3
Frigo Giulio  ,Rally4,4,Prealpi,10/12/2023,gravel,-,35,367.3
Baldan Stefano,Rally3,4,Prealpi,10/12/2023,gravel,-,36,367.5
Miotto Stefano,N3,4,Prealpi,10/12/2023,gravel,-,37,368.5
Gheno Tobia  -,Rally4,4,Prealpi,10/12/2023,gravel,-,38,369.2
Casonato Rober,Rally4,4,Prealpi,10/12/2023,gravel,-,39,369.4
Trevisiol Stef,N4,4,Prealpi,10/12/2023,gravel,-,40,370.0
De Tisi Pietro,Rally4,4,Prealpi,10/12/2023,gravel,-,41,370.3
Pintarelli Mat,Rally4,4,Prealpi,10/12/2023,gravel,-,42,371.0
Ramponi Paolo ,Rally4 Under 25,4,Prealpi,10/12/2023,gravel,-,43,371.0
Possamai Alex ,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,44,371.4
Cappellati Rud,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,45,372.6
Mazzonelli A. ,Rally4,4,Prealpi,10/12/2023,gravel,-,46,374.1
Pagnan Alex  -,Rally4,4,Prealpi,10/12/2023,gravel,-,47,374.3
Rossetto Osvy ,Rally4,4,Prealpi,10/12/2023,gravel,-,48,374.9
Lovisetto Gian,Rally4,4,Prealpi,10/12/2023,gravel,-,49,375.1
Favero Marco  ,Rally4/R2 Under 25,4,Prealpi,10/12/2023,gravel,-,50,375.1
Callegaro Ricc,Rally4,4,Prealpi,10/12/2023,gravel,-,51,375.7
Nardi Devid  -,Rally4/R2 Under 25,4,Prealpi,10/12/2023,gravel,-,52,375.8
Casarotto Andr,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,53,376.0
Puppato Albert,Rally4,4,Prealpi,10/12/2023,gravel,-,54,376.3
Cattelan Massi,A8,4,Prealpi,10/12/2023,gravel,-,55,378.5
Stevanato Elia,Rally4,4,Prealpi,10/12/2023,gravel,-,56,379.1
Pizzolato N.  ,A8,4,Prealpi,10/12/2023,gravel,-,57,379.7
Maggiolo Matte,N4,4,Prealpi,10/12/2023,gravel,-,58,380.7
Moretto Federi,Rally4,4,Prealpi,10/12/2023,gravel,-,59,381.6
Da Ros Matteo ,N5,4,Prealpi,10/12/2023,gravel,-,60,381.9
Strabello Paol,Rally4,4,Prealpi,10/12/2023,gravel,-,61,382.8
Cadamuro Flavi,N4,4,Prealpi,10/12/2023,gravel,-,62,383.0
Godino Bruno  ,Rally5,4,Prealpi,10/12/2023,gravel,-,63,383.8
Roncadori Stef,Rally4,4,Prealpi,10/12/2023,gravel,-,64,383.9
Brik  - Michel,Rally5,4,Prealpi,10/12/2023,gravel,-,65,383.9
Bouvier Omar  ,Rally5,4,Prealpi,10/12/2023,gravel,-,66,384.0
Madrassi Sandr,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,67,387.0
Zimmermann Seb,K11,4,Prealpi,10/12/2023,gravel,-,68,387.1
Foffano Cristi,Rally4,4,Prealpi,10/12/2023,gravel,-,69,387.3
Chiesura Matti,A6,4,Prealpi,10/12/2023,gravel,-,70,387.3
Recchia Marco ,N3,4,Prealpi,10/12/2023,gravel,-,71,387.7
Mettifogo Manu,Rally5,4,Prealpi,10/12/2023,gravel,-,72,388.5
Cairoli Mirko ,N3,4,Prealpi,10/12/2023,gravel,-,73,389.2
Consalter Igor,Rally5 Under 25,4,Prealpi,10/12/2023,gravel,-,74,389.2
Francesconi D.,Rally5,4,Prealpi,10/12/2023,gravel,-,75,394.5
Penello Andrea,Rally4 Under 25,4,Prealpi,10/12/2023,gravel,-,76,394.7
Della Maddalen,Rally5,4,Prealpi,10/12/2023,gravel,-,77,395.3
Rivoira Carlo ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,78,396.7
Pignani Elia  ,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,79,397.0
Stocchero Fabi,RS 1.6 Plus,4,Prealpi,10/12/2023,gravel,-,80,399.0
Cesaro Simone ,RS 1.6 Plus,4,Prealpi,10/12/2023,gravel,-,81,400.0
Citron Marco  ,A5,4,Prealpi,10/12/2023,gravel,-,82,400.3
Milani Michele,N4,4,Prealpi,10/12/2023,gravel,-,83,400.7
Manera Luca  -,Ra5N,4,Prealpi,10/12/2023,gravel,-,84,407.5
Landolfi Diego,Rally5,4,Prealpi,10/12/2023,gravel,-,85,409.8
Marafon Ennio ,N3,4,Prealpi,10/12/2023,gravel,-,86,410.7
Trentin Angelo,A7,4,Prealpi,10/12/2023,gravel,-,87,415.4
Dal Cin Wilmo ,N2,4,Prealpi,10/12/2023,gravel,-,88,418.5
Dalla Vecchia ,Rally4/R2,4,Prealpi,10/12/2023,gravel,-,89,425.0
De Sanctis F. ,Rally4,4,Prealpi,10/12/2023,gravel,-,90,426.1
Gabrici Fabio ,Rally4,4,Prealpi,10/12/2023,gravel,-,91,428.1
Battistuzzi C.,Rally5/R1,4,Prealpi,10/12/2023,gravel,-,92,431.0
Zanarella Anto,A6,4,Prealpi,10/12/2023,gravel,-,93,435.4
Bigon Michele ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,94,687.8
Marchioro Nico,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,1,316.7
Romagna Simone,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,2,320.2
Vagnini Jader ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,3,320.9
Oriella Paolo ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,4,321.0
Cesaro Leonard,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,5,321.2
Zecchin Emanue,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,6,321.8
Sandrin Andrea,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,7,322.5
Lorenzon Filip,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,8,322.5
Pesavento Paol,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,9,323.5
Toffano Giovan,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,10,325.6
Spagolla Alber,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,11,326.2
Codato Mattia ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,12,326.3
Angi Simone  -,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,13,326.9
Sandel Fabio  ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,14,327.1
Ferronato Mass,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,15,327.6
Callegaro Fabi,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,16,327.8
Sambugaro Mich,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,17,327.8
Turatello F.  ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,18,330.0
Bigon Michele ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,19,332.9
Bassetto Ricca,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,20,333.6
Nicoletti A.  ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,21,335.8
Ghelfi Loris  ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,22,336.5
Tosetto Paolo ,Rally3 Under 25,5,Prealpi,10/12/2023,gravel,-,23,338.7
Zantedeschi Di,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,24,340.5
Marchioro Anto,N4,5,Prealpi,10/12/2023,gravel,-,25,342.3
Milani Michele,N4,5,Prealpi,10/12/2023,gravel,-,26,346.2
Borsoi Elvis  ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,27,346.7
Da Ros Matteo ,N5,5,Prealpi,10/12/2023,gravel,-,28,351.2
Sporzon Elvis ,Rally3,5,Prealpi,10/12/2023,gravel,-,29,352.2
Bardin Gianni ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,30,353.0
Cocco Giovanni,Rally4,5,Prealpi,10/12/2023,gravel,-,31,354.4
Prosenc Borut ,Rally4,5,Prealpi,10/12/2023,gravel,-,32,355.0
Fiora Federico,N4,5,Prealpi,10/12/2023,gravel,-,33,356.1
De Tisi Pietro,Rally4,5,Prealpi,10/12/2023,gravel,-,34,356.7
Toffoli Bryan ,Rally4,5,Prealpi,10/12/2023,gravel,-,35,359.1
Spagnol Jason ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,36,359.7
Cappellati Rud,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,37,360.8
Nardi Devid  -,Rally4/R2 Under 25,5,Prealpi,10/12/2023,gravel,-,38,361.6
Possamai Alex ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,39,362.1
Diserò Luca  -,Rally4,5,Prealpi,10/12/2023,gravel,-,40,362.3
Casonato Rober,Rally4,5,Prealpi,10/12/2023,gravel,-,41,362.7
Sulmoni Paolo ,N4,5,Prealpi,10/12/2023,gravel,-,42,363.9
Miotto Stefano,N3,5,Prealpi,10/12/2023,gravel,-,43,364.1
Pagnan Alex  -,Rally4,5,Prealpi,10/12/2023,gravel,-,44,364.4
Frigo Giulio  ,Rally4,5,Prealpi,10/12/2023,gravel,-,45,365.3
Cadamuro Flavi,N4,5,Prealpi,10/12/2023,gravel,-,46,365.5
Maggiolo Matte,N4,5,Prealpi,10/12/2023,gravel,-,47,366.6
Gheno Tobia  -,Rally4,5,Prealpi,10/12/2023,gravel,-,48,366.6
Pintarelli Mat,Rally4,5,Prealpi,10/12/2023,gravel,-,49,366.7
Trevisiol Stef,N4,5,Prealpi,10/12/2023,gravel,-,50,367.3
Favero Marco  ,Rally4/R2 Under 25,5,Prealpi,10/12/2023,gravel,-,51,367.4
Rossetto Osvy ,Rally4,5,Prealpi,10/12/2023,gravel,-,52,367.7
Bouvier Omar  ,Rally5,5,Prealpi,10/12/2023,gravel,-,53,368.5
Callegaro Ricc,Rally4,5,Prealpi,10/12/2023,gravel,-,54,368.9
Casarotto Andr,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,55,368.9
Lovisetto Gian,Rally4,5,Prealpi,10/12/2023,gravel,-,56,369.2
Baldan Stefano,Rally3,5,Prealpi,10/12/2023,gravel,-,57,369.9
Ramponi Paolo ,Rally4 Under 25,5,Prealpi,10/12/2023,gravel,-,58,370.4
Zimmermann Seb,K11,5,Prealpi,10/12/2023,gravel,-,59,371.6
Stevanato Elia,Rally4,5,Prealpi,10/12/2023,gravel,-,60,372.4
Mazzonelli A. ,Rally4,5,Prealpi,10/12/2023,gravel,-,61,372.9
Della Maddalen,Rally5,5,Prealpi,10/12/2023,gravel,-,62,373.0
Roncadori Stef,Rally4,5,Prealpi,10/12/2023,gravel,-,63,374.8
Strabello Paol,Rally4,5,Prealpi,10/12/2023,gravel,-,64,376.6
Moretto Federi,Rally4,5,Prealpi,10/12/2023,gravel,-,65,376.6
Mettifogo Manu,Rally5,5,Prealpi,10/12/2023,gravel,-,66,376.7
Madrassi Sandr,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,67,377.0
Cairoli Mirko ,N3,5,Prealpi,10/12/2023,gravel,-,68,377.9
Godino Bruno  ,Rally5,5,Prealpi,10/12/2023,gravel,-,69,378.4
Pizzolato N.  ,A8,5,Prealpi,10/12/2023,gravel,-,70,379.9
Consalter Igor,Rally5 Under 25,5,Prealpi,10/12/2023,gravel,-,71,380.8
Foffano Cristi,Rally4,5,Prealpi,10/12/2023,gravel,-,72,381.3
Chiesura Matti,A6,5,Prealpi,10/12/2023,gravel,-,73,382.3
Francesconi D.,Rally5,5,Prealpi,10/12/2023,gravel,-,74,384.1
Brik  - Michel,Rally5,5,Prealpi,10/12/2023,gravel,-,75,384.5
Recchia Marco ,N3,5,Prealpi,10/12/2023,gravel,-,76,385.6
Pignani Elia  ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,77,386.9
Gabrici Fabio ,Rally4,5,Prealpi,10/12/2023,gravel,-,78,392.3
Citron Marco  ,A5,5,Prealpi,10/12/2023,gravel,-,79,394.4
Stocchero Fabi,RS 1.6 Plus,5,Prealpi,10/12/2023,gravel,-,80,394.7
Rivoira Carlo ,R5/Rally2,5,Prealpi,10/12/2023,gravel,-,81,395.2
Penello Andrea,Rally4 Under 25,5,Prealpi,10/12/2023,gravel,-,82,395.9
Landolfi Diego,Rally5,5,Prealpi,10/12/2023,gravel,-,83,399.7
Manera Luca  -,Ra5N,5,Prealpi,10/12/2023,gravel,-,84,403.9
Cesaro Simone ,RS 1.6 Plus,5,Prealpi,10/12/2023,gravel,-,85,406.8
Dal Cin Wilmo ,N2,5,Prealpi,10/12/2023,gravel,-,86,411.9
Marafon Ennio ,N3,5,Prealpi,10/12/2023,gravel,-,87,414.0
Trentin Angelo,A7,5,Prealpi,10/12/2023,gravel,-,88,415.8
Dalla Vecchia ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,89,424.3
De Sanctis F. ,Rally4,5,Prealpi,10/12/2023,gravel,-,90,427.9
Zanarella Anto,A6,5,Prealpi,10/12/2023,gravel,-,91,432.0
Battistuzzi C.,Rally5/R1,5,Prealpi,10/12/2023,gravel,-,92,439.2
Cattelan Massi,A8,5,Prealpi,10/12/2023,gravel,-,93,840.3
Vagnini Jader ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,1,316.2
Romagna Simone,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,2,316.9
Marchioro Nico,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,3,317.0
Sandrin Andrea,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,4,321.5
Oriella Paolo ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,5,322.1
Codato Mattia ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,6,323.1
Zecchin Emanue,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,7,323.2
Pesavento Paol,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,8,324.5
Cesaro Leonard,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,9,325.1
Lorenzon Filip,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,10,325.9
Sambugaro Mich,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,11,326.9
Callegaro Fabi,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,12,327.7
Angi Simone  -,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,13,328.4
Sandel Fabio  ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,14,330.6
Ferronato Mass,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,15,330.6
Spagolla Alber,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,16,330.6
Turatello F.  ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,17,330.7
Toffano Giovan,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,18,332.2
Ghelfi Loris  ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,19,336.4
Bassetto Ricca,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,20,338.0
Bigon Michele ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,21,341.4
Zantedeschi Di,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,22,345.0
Borsoi Elvis  ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,23,346.2
Bardin Gianni ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,24,352.3
Milani Michele,N4,6,Prealpi,10/12/2023,gravel,-,25,352.9
Nicoletti A.  ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,26,357.0
Sporzon Elvis ,Rally3,6,Prealpi,10/12/2023,gravel,-,27,357.6
Prosenc Borut ,Rally4,6,Prealpi,10/12/2023,gravel,-,28,362.7
Marchioro Anto,N4,6,Prealpi,10/12/2023,gravel,-,29,362.9
Cocco Giovanni,Rally4,6,Prealpi,10/12/2023,gravel,-,30,362.9
Sulmoni Paolo ,N4,6,Prealpi,10/12/2023,gravel,-,31,366.4
Miotto Stefano,N3,6,Prealpi,10/12/2023,gravel,-,32,368.5
Baldan Stefano,Rally3,6,Prealpi,10/12/2023,gravel,-,33,369.5
Fiora Federico,N4,6,Prealpi,10/12/2023,gravel,-,34,369.7
Diserò Luca  -,Rally4,6,Prealpi,10/12/2023,gravel,-,35,369.8
Possamai Alex ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,36,371.4
De Tisi Pietro,Rally4,6,Prealpi,10/12/2023,gravel,-,37,373.1
Nardi Devid  -,Rally4/R2 Under 25,6,Prealpi,10/12/2023,gravel,-,38,375.8
Maggiolo Matte,N4,6,Prealpi,10/12/2023,gravel,-,39,376.1
Pintarelli Mat,Rally4,6,Prealpi,10/12/2023,gravel,-,40,377.8
Toffoli Bryan ,Rally4,6,Prealpi,10/12/2023,gravel,-,41,378.5
Trevisiol Stef,N4,6,Prealpi,10/12/2023,gravel,-,42,378.7
Bouvier Omar  ,Rally5,6,Prealpi,10/12/2023,gravel,-,43,378.7
Lovisetto Gian,Rally4,6,Prealpi,10/12/2023,gravel,-,44,378.8
Spagnol Jason ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,45,379.1
Casonato Rober,Rally4,6,Prealpi,10/12/2023,gravel,-,46,379.7
Favero Marco  ,Rally4/R2 Under 25,6,Prealpi,10/12/2023,gravel,-,47,379.7
Godino Bruno  ,Rally5,6,Prealpi,10/12/2023,gravel,-,48,383.8
Cadamuro Flavi,N4,6,Prealpi,10/12/2023,gravel,-,49,383.9
Brik  - Michel,Rally5,6,Prealpi,10/12/2023,gravel,-,50,383.9
Cattelan Massi,A8,6,Prealpi,10/12/2023,gravel,-,51,385.1
Pagnan Alex  -,Rally4,6,Prealpi,10/12/2023,gravel,-,52,385.7
Cappellati Rud,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,53,386.2
Mettifogo Manu,Rally5,6,Prealpi,10/12/2023,gravel,-,54,386.7
Mazzonelli A. ,Rally4,6,Prealpi,10/12/2023,gravel,-,55,386.8
Madrassi Sandr,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,56,387.0
Chiesura Matti,A6,6,Prealpi,10/12/2023,gravel,-,57,387.3
Recchia Marco ,N3,6,Prealpi,10/12/2023,gravel,-,58,387.7
Rivoira Carlo ,R5/Rally2,6,Prealpi,10/12/2023,gravel,-,59,388.5
Pizzolato N.  ,A8,6,Prealpi,10/12/2023,gravel,-,60,389.0
Ramponi Paolo ,Rally4 Under 25,6,Prealpi,10/12/2023,gravel,-,61,389.1
Cairoli Mirko ,N3,6,Prealpi,10/12/2023,gravel,-,62,389.2
Consalter Igor,Rally5 Under 25,6,Prealpi,10/12/2023,gravel,-,63,389.2
Zimmermann Seb,K11,6,Prealpi,10/12/2023,gravel,-,64,389.5
Francesconi D.,Rally5,6,Prealpi,10/12/2023,gravel,-,65,389.7
Moretto Federi,Rally4,6,Prealpi,10/12/2023,gravel,-,66,390.3
Gheno Tobia  -,Rally4,6,Prealpi,10/12/2023,gravel,-,67,390.9
Della Maddalen,Rally5,6,Prealpi,10/12/2023,gravel,-,68,391.9
Callegaro Ricc,Rally4,6,Prealpi,10/12/2023,gravel,-,69,392.2
Roncadori Stef,Rally4,6,Prealpi,10/12/2023,gravel,-,70,392.5
Strabello Paol,Rally4,6,Prealpi,10/12/2023,gravel,-,71,393.4
Penello Andrea,Rally4 Under 25,6,Prealpi,10/12/2023,gravel,-,72,394.7
Casarotto Andr,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,73,396.5
Pignani Elia  ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,74,397.0
Stevanato Elia,Rally4,6,Prealpi,10/12/2023,gravel,-,75,398.8
Stocchero Fabi,RS 1.6 Plus,6,Prealpi,10/12/2023,gravel,-,76,399.0
Cesaro Simone ,RS 1.6 Plus,6,Prealpi,10/12/2023,gravel,-,77,400.0
Rossetto Osvy ,Rally4,6,Prealpi,10/12/2023,gravel,-,78,400.3
Citron Marco  ,A5,6,Prealpi,10/12/2023,gravel,-,79,400.3
Foffano Cristi,Rally4,6,Prealpi,10/12/2023,gravel,-,80,402.3
Frigo Giulio  ,Rally4,6,Prealpi,10/12/2023,gravel,-,81,405.3
Manera Luca  -,Ra5N,6,Prealpi,10/12/2023,gravel,-,82,406.1
Landolfi Diego,Rally5,6,Prealpi,10/12/2023,gravel,-,83,409.8
Marafon Ennio ,N3,6,Prealpi,10/12/2023,gravel,-,84,410.7
Trentin Angelo,A7,6,Prealpi,10/12/2023,gravel,-,85,415.4
Dal Cin Wilmo ,N2,6,Prealpi,10/12/2023,gravel,-,86,418.5
Dalla Vecchia ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,87,425.0
Zanarella Anto,A6,6,Prealpi,10/12/2023,gravel,-,88,429.0
Battistuzzi C.,Rally5/R1,6,Prealpi,10/12/2023,gravel,-,89,431.0
Gabrici Fabio ,Rally4,6,Prealpi,10/12/2023,gravel,-,90,436.2
De Sanctis F. ,Rally4,6,Prealpi,10/12/2023,gravel,-,91,504.1
