Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
11,#22,Kalaitzian I.  - Sotiropoulos F. Ford Puma Kit Car,C4 F2,4:22.31,+25.36 +  0.07,110.9 3.14,6
12,#7,Kandiliotis V.  - Papandreou P. Peugeot 208 Rally4,C3 F2,4:23.62,+26.67 +  1.31,110.3 3.30,6
13,#23,Tiros Nikos  - Polichronopoulos G. Peugeot 106,C6 F2,4:23.65,+26.70 +  0.03,110.3 3.30,6
14,#25,Stamatakis S.  - Fakourelis F. Peugeot 106 XSi,C6 F2,4:26.23,+29.28 +  2.58,109.3 3.62,6
15,#16,Zois Dimitris  - Kollias Ioannis Peugeot 208 R2,C5 F2,4:29.93,+32.98 +  3.70,107.8 4.08,6
16,#32,Katsikas Ioannis  - Babalis Nikos Ford Escort MK2,3 2000,4:31.63,+34.68 +  1.70,107.1 4.29,6
17,#37,Tsalamatas Ioannis  - Zografos L. Peugeot 309 GTI 16,4,4:38.14,+41.19 +  6.51,104.6 5.10,6
18,#34,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,4:45.64,+48.69 +  7.50,101.8 6.03,6
19,#31,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2,4:46.58,+49.63 +  0.94,101.5 6.14,6
20,#35,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,4:47.62,+50.67 +  1.04,101.1 6.27,6
21,#33,Papazoglou L.  - Nikolopoulou M. Lancia Delta Integrale,4 2000+,4:50.16,+53.21 +  2.54,100.2 6.59,6
22,#36,Gerovassilis A.  - Verikakis K. Fiat 131 Racing,4 2000,4:52.93,+55.98 +  2.77,99.3 6.93,6
23,#18,Kondilis Panagiotis  - Tsolakis A. Peugeot 106 S16,C5 F2,5:13.15,+1:16.20 +  20.22,92.9 9.43,6
24,#28,Pakkos F.  - Papachristopoulos V. Opel Manta 200,C3 F2,5:13.32,+1:16.37 +  0.17,92.8 9.45,6
25,#27,Chrissafi Marina  - Manouskos N. Citroën Saxo VTS,C6 F2,5:26.58,+1:29.63 +  13.26,89.1 11.1,6
