No.,Crew,Group,ss,Race,cou,time_SS_sec
37,Kimathi  M,RC3,18,Safari,19,1144.7
45,Rathod  Mi,-,18,Safari,20,1282.1
30,Virani  Aa,RC2,18,Safari,21,3484.2
44,Sachania  ,-,18,Safari,22,3868.7
8,Tänak  Ott,RC1,19,Safari,1,335.0
69,Rovanperä ,RC1,19,Safari,2,335.8
17,Ogier  S. ,RC1,19,Safari,3,338.3
4,Lappi  Esa,RC1,19,Safari,4,338.9
33,Evans  Elf,RC1,19,Safari,5,341.1
18,Katsuta  T,RC1,19,Safari,6,344.4
6,Sordo  Dan,RC1,19,Safari,7,344.9
7,Loubet  P.,RC1,19,Safari,8,357.1
20,Solberg  O,RC2,19,Safari,9,366.5
21,Kajetanowi,RC2,19,Safari,10,374.6
23,Prokop  Ma,RC2,19,Safari,11,386.0
24,Kremer  Ar,RC2,19,Safari,12,388.0
27,Chwist  Da,RC2,19,Safari,13,393.8
26,Tundo  Car,RC2,19,Safari,14,401.7
32,Singh Vohr,RC2,19,Safari,15,463.7
34,Dominguez ,RC3,19,Safari,16,466.1
37,Kimathi  M,RC3,19,Safari,17,484.8
38,Bailey  Ja,RC3,19,Safari,18,516.7
30,Virani  Aa,RC2,19,Safari,19,535.2
45,Rathod  Mi,-,19,Safari,20,543.1
44,Sachania  ,-,19,Safari,21,563.6
